OrderID,CustomerID,OrderDate,ShippingDate,DeliveryDate,OrderStatus,PaymentMethod,ShippingMethod,Discount,TotalAmount
106278,1123,2024-11-29,2024-12-01,2024-12-04,Delivered,UPI,Express Shipping,0.1,669.05
280474,74743,2022-05-19,2022-05-21,2022-05-24,Delivered,Debit Card,Express Shipping,0.0,1183.54
136829,78017,2025-10-27,2025-10-29,2025-11-01,Delivered,UPI,Express Shipping,0.2,2637.54
281548,75338,2024-02-10,2024-02-11,2024-02-16,Delivered,Debit Card,Standard Shipping,0.1,4967.13
160299,54011,2025-03-12,2025-03-14,2025-03-17,Delivered,Credit Card,Standard Shipping,0.05,1241.62
346523,7268,2025-11-02,2025-11-03,2025-11-05,Delivered,UPI,Standard Shipping,0.05,141.59
4047,37853,2025-09-07,2025-09-09,2025-09-12,Delivered,Credit Card,Economy Shipping,0.05,504.08
275611,22919,2024-05-11,2024-05-12,2024-05-14,Delivered,COD,Standard Shipping,0.1,1109.17
163878,25091,2025-07-24,2025-07-26,2025-07-30,Delivered,Debit Card,Standard Shipping,0.0,1731.16
357242,77962,2025-05-29,,,Cancelled,UPI,Standard Shipping,0.05,833.77
292722,46566,2025-12-15,2025-12-16,2025-12-19,Delivered,Debit Card,Standard Shipping,0.05,2128.31
184686,94063,2025-12-18,2025-12-19,2025-12-22,Delivered,COD,Priority Overnight,0.0,763.98
420513,26565,2025-12-19,2025-12-20,2025-12-22,Delivered,Credit Card,Standard Shipping,0.05,1427.8
141529,54260,2025-11-20,2025-11-21,2025-11-26,Delivered,Net Banking,Express Shipping,0.1,3111.95
332548,872,2025-07-06,2025-07-09,2025-07-14,Delivered,COD,Priority Overnight,0.05,1697.51
14378,12402,2024-11-09,2024-11-11,2024-11-15,Delivered,Credit Card,Standard Shipping,0.2,887.2
158665,36970,2025-08-28,2025-08-31,2025-09-04,Delivered,Net Banking,Standard Shipping,0.0,3718.72
188556,99218,2025-05-19,2025-05-20,2025-05-24,Delivered,Credit Card,Standard Shipping,0.0,480.93
355091,85285,2023-11-09,,,Cancelled,COD,Express Shipping,0.0,901.11
112233,74087,2025-03-17,2025-03-19,2025-03-22,Delivered,Credit Card,Priority Overnight,0.0,775.42
231112,82215,2025-07-09,2025-07-11,2025-07-14,Delivered,UPI,Standard Shipping,0.05,1820.29
167188,18827,2025-08-21,2025-08-22,2025-08-25,Delivered,Debit Card,Standard Shipping,0.1,2608.63
47912,63864,2025-10-27,2025-10-30,2025-11-01,Delivered,Debit Card,Express Shipping,0.05,2848.73
151239,33293,2025-11-13,2025-11-15,2025-11-17,Delivered,UPI,Standard Shipping,0.0,3941.95
146604,48736,2025-07-11,2025-07-12,2025-07-17,Delivered,Credit Card,Standard Shipping,0.0,4703.23
273875,79567,2025-09-25,2025-09-28,2025-10-01,Delivered,Net Banking,Priority Overnight,0.0,847.91
279314,39757,2025-06-28,2025-06-29,2025-07-01,Delivered,Credit Card,Express Shipping,0.05,640.25
211398,96820,2023-05-16,2023-05-18,2023-05-21,Delivered,UPI,Standard Shipping,0.0,2129.94
314707,45649,2025-11-23,2025-11-24,2025-11-26,Delivered,Debit Card,Express Shipping,0.2,1338.27
276844,3688,2025-06-19,,,Pending,Credit Card,Express Shipping,0.0,776.83
377235,70409,2025-11-16,2025-11-17,2025-11-19,Delivered,UPI,Priority Overnight,0.0,2622.04
174482,46577,2025-06-02,2025-06-04,2025-06-08,Delivered,Credit Card,Standard Shipping,0.0,2300.92
70516,57085,2024-01-29,2024-01-31,2024-02-04,Delivered,Net Banking,Express Shipping,0.05,2507.87
106264,40887,2025-06-18,2025-06-21,2025-06-23,Delivered,Net Banking,Priority Overnight,0.05,960.06
158993,51349,2024-07-06,2024-07-09,2024-07-11,Delivered,Debit Card,Standard Shipping,0.2,1498.39
433457,64147,2025-11-16,2025-11-18,2025-11-20,Delivered,Net Banking,Express Shipping,0.0,606.28
142167,97813,2024-06-08,2024-06-09,2024-06-12,Delivered,COD,Express Shipping,0.0,863.98
295502,61881,2024-11-18,2024-11-19,2024-11-21,Delivered,UPI,Standard Shipping,0.0,3236.94
50631,43093,2025-11-02,2025-11-05,2025-11-10,Delivered,Debit Card,Standard Shipping,0.0,5676.01
223131,40645,2025-10-22,2025-10-23,2025-10-25,Delivered,Credit Card,Standard Shipping,0.1,2719.15
235767,37302,2022-12-15,2022-12-16,2022-12-18,Delivered,Debit Card,Express Shipping,0.0,1268.39
390562,18581,2024-10-16,2024-10-18,2024-10-20,Delivered,Credit Card,Express Shipping,0.05,1892.29
165856,1530,2025-10-29,2025-10-30,2025-11-01,Delivered,Credit Card,Priority Overnight,0.0,3858.26
16320,899,2025-04-14,2025-04-16,2025-04-18,Delivered,Credit Card,Standard Shipping,0.0,3007.13
89975,77653,2025-02-14,2025-02-15,2025-02-19,Delivered,Wallet,Express Shipping,0.0,1316.95
294720,7693,2025-07-12,2025-07-14,2025-07-16,Delivered,UPI,Express Shipping,0.0,1181.96
390668,88612,2024-11-29,2024-12-01,2024-12-03,Delivered,Debit Card,Standard Shipping,0.0,3204.69
442539,26473,2023-09-24,2023-09-25,2023-09-29,Returned,Debit Card,Express Shipping,0.1,3056.73
15237,82468,2025-04-07,2025-04-09,2025-04-11,Delivered,COD,Standard Shipping,0.2,1907.11
145582,29528,2025-03-09,,,Cancelled,Debit Card,Express Shipping,0.0,660.78
420953,53507,2024-07-14,2024-07-15,2024-07-20,Returned,UPI,Standard Shipping,0.1,3104.37
213598,74817,2025-09-16,2025-09-17,2025-09-19,Delivered,Credit Card,Express Shipping,0.0,5378.95
279201,78691,2025-11-10,2025-11-11,2025-11-13,Delivered,Debit Card,Standard Shipping,0.15,1002.46
64872,53774,2023-09-09,2023-09-10,2023-09-12,Delivered,Wallet,Express Shipping,0.15,1079.2
427148,7293,2024-03-10,2024-03-12,2024-03-14,Delivered,Debit Card,Standard Shipping,0.05,902.6
320495,91435,2025-12-27,2025-12-28,2025-12-30,Delivered,Net Banking,Express Shipping,0.0,2006.91
73165,97147,2024-09-26,2024-09-27,2024-09-30,Delivered,UPI,Express Shipping,0.0,3357.59
131920,20998,2025-10-08,2025-10-09,2025-10-11,Delivered,Credit Card,Economy Shipping,0.15,996.15
144096,81527,2025-06-07,2025-06-10,2025-06-13,Delivered,Credit Card,Economy Shipping,0.0,1064.21
243256,71878,2025-07-11,2025-07-12,2025-07-15,Delivered,Debit Card,Express Shipping,0.1,463.27
304962,79447,2025-12-05,2025-12-06,2025-12-08,Delivered,Credit Card,Standard Shipping,0.1,6477.57
147861,42500,2024-11-28,,,Pending,Credit Card,Standard Shipping,0.0,1537.31
444185,43903,2023-09-17,2023-09-18,2023-09-20,Returned,Credit Card,Priority Overnight,0.05,629.58
172628,49984,2023-12-23,2023-12-24,2023-12-29,Delivered,UPI,Express Shipping,0.05,2050.93
70102,14564,2024-11-25,,,Cancelled,Credit Card,Express Shipping,0.1,21.59
240966,29871,2023-04-17,2023-04-18,2023-04-22,Delivered,UPI,Standard Shipping,0.1,1757.41
35048,99103,2025-04-29,2025-04-30,2025-05-02,Delivered,UPI,Express Shipping,0.0,2044.9
364309,61531,2025-11-13,2025-11-14,2025-11-19,Delivered,UPI,Standard Shipping,0.1,338.06
423598,31886,2025-11-04,2025-11-06,2025-11-08,Delivered,Wallet,Express Shipping,0.0,421.77
460840,86389,2025-06-27,2025-06-29,2025-07-02,Delivered,Credit Card,Express Shipping,0.0,2883.96
447648,85039,2025-03-04,2025-03-06,2025-03-09,Delivered,Debit Card,Standard Shipping,0.0,875.48
210350,1225,2025-06-12,2025-06-13,2025-06-17,Delivered,Net Banking,Standard Shipping,0.0,3994.72
140583,80188,2025-12-06,2025-12-08,2025-12-10,Delivered,Credit Card,Express Shipping,0.0,723.52
428471,8004,2023-03-13,2023-03-14,2023-03-18,Delivered,Debit Card,Standard Shipping,0.0,166.72
8493,47013,2025-12-22,2025-12-23,2025-12-26,Delivered,Net Banking,Standard Shipping,0.0,332.58
353161,55669,2025-11-01,2025-11-03,2025-11-06,Delivered,Credit Card,Express Shipping,0.2,2386.67
331874,15355,2022-11-22,2022-11-23,2022-11-25,Delivered,Wallet,Standard Shipping,0.0,1512.84
279947,21517,2024-12-25,2024-12-26,2024-12-28,Delivered,Debit Card,Priority Overnight,0.0,4077.09
158770,14348,2023-12-03,2023-12-05,2023-12-08,Delivered,Debit Card,Express Shipping,0.0,1752.59
30560,30578,2025-11-15,2025-11-17,2025-11-22,Delivered,UPI,Standard Shipping,0.1,1144.78
23126,93269,2023-02-22,2023-02-24,2023-02-26,Delivered,Credit Card,Standard Shipping,0.0,999.91
224068,78817,2024-11-26,2024-11-28,2024-12-03,Delivered,Wallet,Express Shipping,0.0,4435.06
134064,81470,2024-10-11,,,Cancelled,UPI,Standard Shipping,0.0,3239.05
472584,45661,2025-03-18,2025-03-19,2025-03-22,Delivered,Wallet,Standard Shipping,0.0,1045.97
355400,63973,2025-02-28,2025-03-01,2025-03-04,Delivered,Debit Card,Priority Overnight,0.0,2274.08
178936,65192,2024-07-19,2024-07-21,2024-07-26,Delivered,Wallet,Express Shipping,0.05,396.26
330662,42929,2025-02-13,2025-02-14,2025-02-17,Delivered,COD,Standard Shipping,0.0,1848.13
13875,96174,2025-11-03,2025-11-04,2025-11-06,Delivered,Debit Card,Express Shipping,0.0,1031.99
263644,45073,2025-10-05,2025-10-07,2025-10-12,Delivered,Wallet,Standard Shipping,0.05,5047.89
378396,8899,2025-06-02,2025-06-03,2025-06-05,Delivered,Credit Card,Standard Shipping,0.0,1647.57
209899,85405,2022-12-18,2022-12-21,2022-12-25,Returned,Credit Card,Express Shipping,0.0,1400.54
52555,50289,2025-06-26,2025-06-27,2025-06-30,Delivered,Credit Card,Standard Shipping,0.0,2442.19
180067,97381,2025-11-25,2025-11-26,2025-11-29,Returned,Credit Card,Economy Shipping,0.1,867.52
20008,84928,2023-11-28,2023-11-30,2023-12-03,Delivered,Credit Card,Express Shipping,0.15,1252.2
308707,79680,2025-12-12,2025-12-13,2025-12-16,Delivered,Debit Card,Express Shipping,0.05,4695.55
337148,72810,2024-08-10,2024-08-11,2024-08-13,Returned,Credit Card,Standard Shipping,0.0,899.15
460265,16886,2025-08-03,2025-08-04,2025-08-06,Returned,UPI,Express Shipping,0.05,392.93
446027,15532,2025-12-06,2025-12-07,2025-12-10,Delivered,UPI,Economy Shipping,0.05,1340.36
306326,18781,2025-10-19,2025-10-22,2025-10-25,Delivered,Credit Card,Priority Overnight,0.0,513.26
497737,44570,2024-05-19,2024-05-20,2024-05-22,Delivered,Net Banking,Express Shipping,0.0,5289.23
155677,23902,2025-07-02,2025-07-03,2025-07-08,Delivered,UPI,Standard Shipping,0.05,1679.88
310499,9106,2024-04-10,2024-04-11,2024-04-13,Delivered,UPI,Standard Shipping,0.0,1355.63
75090,8907,2025-11-01,2025-11-02,2025-11-05,Delivered,Net Banking,Standard Shipping,0.0,9323.17
46503,48114,2025-09-17,2025-09-18,2025-09-21,Delivered,Net Banking,Priority Overnight,0.05,2620.73
22489,64102,2025-09-20,2025-09-21,2025-09-24,Delivered,COD,Priority Overnight,0.2,1309.55
253115,7282,2025-12-02,2025-12-03,2025-12-06,Delivered,Credit Card,Standard Shipping,0.05,1530.42
461084,18616,2024-02-27,2024-03-01,2024-03-03,Delivered,COD,Economy Shipping,0.05,1304.3
380350,76632,2025-11-26,2025-11-27,2025-11-29,Delivered,Debit Card,Standard Shipping,0.0,8890.58
390380,39366,2024-11-16,,,Cancelled,Net Banking,Priority Overnight,0.1,6092.02
161105,36005,2024-03-05,2024-03-07,2024-03-11,Delivered,Debit Card,Standard Shipping,0.0,3956.92
342869,24239,2023-01-09,2023-01-10,2023-01-12,Returned,Credit Card,Standard Shipping,0.0,1417.72
396625,18249,2025-08-03,2025-08-05,2025-08-07,Delivered,Credit Card,Standard Shipping,0.05,949.84
206604,8429,2024-08-21,2024-08-23,2024-08-26,Delivered,UPI,Priority Overnight,0.0,111.98
340254,41746,2023-09-15,2023-09-16,2023-09-18,Delivered,UPI,Express Shipping,0.0,322.04
54344,96924,2025-10-13,,,Cancelled,Credit Card,Standard Shipping,0.0,2624.93
254708,9783,2023-12-12,2023-12-13,2023-12-16,Delivered,Credit Card,Express Shipping,0.05,1509.65
324129,41961,2025-04-20,2025-04-21,2025-04-25,Delivered,Credit Card,Priority Overnight,0.0,5142.12
422804,56944,2024-03-21,2024-03-23,2024-03-26,Delivered,UPI,Express Shipping,0.0,3456.14
249494,99051,2024-12-11,2024-12-12,2024-12-16,Delivered,Credit Card,Economy Shipping,0.15,1561.29
390667,86471,2025-01-10,2025-01-12,2025-01-14,Delivered,Credit Card,Express Shipping,0.0,2533.45
415882,67842,2024-01-22,2024-01-23,2024-01-26,Delivered,Net Banking,Standard Shipping,0.0,1360.33
61884,59628,2025-06-16,2025-06-17,2025-06-22,Delivered,Net Banking,Express Shipping,0.15,249.01
117891,62502,2024-03-13,2024-03-14,2024-03-16,Delivered,Credit Card,Standard Shipping,0.0,2115.18
81614,31825,2025-12-07,2025-12-09,2025-12-13,Delivered,Credit Card,Standard Shipping,0.0,3291.94
22634,14787,2025-11-12,2025-11-14,2025-11-16,Delivered,Net Banking,Economy Shipping,0.0,11260.59
396580,85660,2024-11-30,2024-12-01,2024-12-03,Delivered,UPI,Priority Overnight,0.05,1557.81
273624,28763,2025-08-06,2025-08-08,2025-08-10,Delivered,Credit Card,Standard Shipping,0.0,5008.16
472740,74449,2025-06-18,2025-06-20,2025-06-22,Delivered,Credit Card,Priority Overnight,0.05,225.14
196593,15030,2024-02-19,2024-02-20,2024-02-22,Delivered,UPI,Standard Shipping,0.1,282.55
125464,16411,2025-01-10,2025-01-13,2025-01-15,Delivered,Credit Card,Express Shipping,0.15,935.82
133484,47540,2025-11-30,2025-12-01,2025-12-03,Delivered,Net Banking,Standard Shipping,0.1,266.88
283934,26184,2025-07-19,2025-07-20,2025-07-22,Delivered,UPI,Express Shipping,0.1,374.37
8504,68180,2025-12-11,2025-12-12,2025-12-16,Delivered,Credit Card,Standard Shipping,0.0,643.96
95195,87978,2025-11-02,2025-11-05,2025-11-07,Delivered,Net Banking,Standard Shipping,0.05,796.16
193935,5494,2024-11-23,2024-11-25,2024-11-27,Delivered,Debit Card,Express Shipping,0.1,294.93
106833,83508,2025-09-17,2025-09-19,2025-09-21,Delivered,Credit Card,Priority Overnight,0.1,1253.84
481419,71043,2023-05-15,2023-05-17,2023-05-20,Delivered,Net Banking,Standard Shipping,0.05,544.08
123705,53127,2025-08-27,2025-08-30,2025-09-02,Delivered,Credit Card,Standard Shipping,0.05,1670.09
216543,84676,2025-07-30,2025-08-01,2025-08-03,Delivered,Credit Card,Standard Shipping,0.05,1284.2
462208,13575,2025-04-06,2025-04-08,2025-04-12,Delivered,Net Banking,Express Shipping,0.0,1053.92
51672,84888,2022-10-03,2022-10-05,2022-10-07,Delivered,UPI,Express Shipping,0.2,2169.14
162531,67524,2025-06-19,2025-06-20,2025-06-24,Returned,Credit Card,Priority Overnight,0.1,3453.47
284633,27974,2025-12-06,2025-12-08,2025-12-12,Delivered,Credit Card,Standard Shipping,0.1,1011.48
464952,20535,2024-09-28,2024-09-30,2024-10-02,Delivered,UPI,Express Shipping,0.15,1207.4
58948,43343,2024-05-12,2024-05-13,2024-05-16,Delivered,Credit Card,Priority Overnight,0.0,2806.68
363647,11852,2025-09-24,2025-09-25,2025-09-27,Delivered,UPI,Express Shipping,0.2,1802.33
270476,69196,2025-10-07,,,Cancelled,Credit Card,Standard Shipping,0.1,1847.7
242121,81697,2025-06-10,,,Cancelled,Debit Card,Standard Shipping,0.0,2277.02
76222,45159,2025-10-28,2025-10-29,2025-10-31,Delivered,Credit Card,Economy Shipping,0.0,2970.13
53723,28829,2024-09-26,2024-09-28,2024-10-03,Delivered,Net Banking,Standard Shipping,0.0,783.83
177107,90925,2025-11-26,2025-11-29,2025-12-02,Delivered,Debit Card,Priority Overnight,0.0,2090.69
239210,948,2023-06-14,2023-06-16,2023-06-18,Delivered,UPI,Standard Shipping,0.1,2664.61
339932,55860,2024-10-21,2024-10-22,2024-10-26,Delivered,Credit Card,Standard Shipping,0.0,837.61
405352,51377,2024-06-03,,,Cancelled,UPI,Express Shipping,0.15,1002.08
351424,81785,2024-10-03,2024-10-04,2024-10-07,Delivered,Debit Card,Standard Shipping,0.2,1079.65
364346,98528,2023-12-04,2023-12-05,2023-12-08,Delivered,Debit Card,Standard Shipping,0.0,267.99
95497,26989,2022-11-25,2022-11-27,2022-11-30,Delivered,Credit Card,Standard Shipping,0.0,3247.06
316919,51625,2024-11-04,2024-11-05,2024-11-08,Delivered,Credit Card,Express Shipping,0.0,4855.58
489814,63199,2025-12-09,,,Cancelled,UPI,Express Shipping,0.0,750.99
366703,32875,2023-06-26,2023-06-29,2023-07-02,Delivered,Net Banking,Standard Shipping,0.2,1132.61
64750,34584,2025-12-02,2025-12-05,2025-12-07,Returned,Debit Card,Standard Shipping,0.0,3008.27
203767,70713,2025-09-12,2025-09-14,2025-09-18,Delivered,UPI,Standard Shipping,0.0,646.4
137033,96399,2025-12-01,2025-12-02,2025-12-05,Delivered,Credit Card,Standard Shipping,0.0,2393.94
380258,52644,2025-04-01,2025-04-02,2025-04-04,Delivered,Net Banking,Standard Shipping,0.0,541.97
422540,62978,2023-09-09,2023-09-10,2023-09-12,Delivered,Credit Card,Standard Shipping,0.05,4208.12
226816,10772,2025-09-26,2025-09-27,2025-09-29,Delivered,UPI,Priority Overnight,0.05,1059.22
166771,90845,2025-07-05,2025-07-07,2025-07-12,Delivered,Credit Card,Standard Shipping,0.0,4484.73
429134,25018,2025-09-11,2025-09-12,2025-09-14,Delivered,Credit Card,Standard Shipping,0.1,1974.85
353922,22034,2025-12-22,2025-12-23,2025-12-26,Delivered,Debit Card,Standard Shipping,0.1,4820.01
357582,29363,2024-12-23,,,Cancelled,UPI,Standard Shipping,0.0,1618.05
271295,73146,2022-10-10,,,Pending,Net Banking,Economy Shipping,0.0,2512.74
444773,62299,2024-02-28,2024-02-29,2024-03-02,Delivered,Credit Card,Standard Shipping,0.1,1680.53
2012,72783,2025-12-23,2025-12-26,2025-12-28,Delivered,Net Banking,Priority Overnight,0.0,3427.98
8835,56871,2025-10-30,2025-11-01,2025-11-03,Delivered,UPI,Standard Shipping,0.15,19.19
490869,99309,2025-07-11,2025-07-14,2025-07-18,Delivered,Credit Card,Express Shipping,0.05,677.31
481356,83510,2025-06-07,2025-06-09,2025-06-13,Delivered,Net Banking,Standard Shipping,0.0,2426.73
491904,37875,2025-08-21,2025-08-23,2025-08-28,Delivered,COD,Express Shipping,0.0,1855.84
461832,76825,2025-03-03,2025-03-04,2025-03-06,Delivered,Net Banking,Standard Shipping,0.2,307.97
67169,13889,2025-10-10,2025-10-11,2025-10-15,Delivered,Credit Card,Express Shipping,0.1,3129.14
172694,58926,2023-09-16,2023-09-18,2023-09-21,Delivered,Debit Card,Standard Shipping,0.0,3967.54
479976,2336,2025-07-02,2025-07-03,2025-07-05,Delivered,Debit Card,Express Shipping,0.15,1000.39
456992,51727,2025-01-31,2025-02-02,2025-02-04,Delivered,Wallet,Standard Shipping,0.2,2628.27
364030,49183,2023-12-15,,,Cancelled,Credit Card,Standard Shipping,0.1,1256.59
222915,13543,2025-08-03,2025-08-04,2025-08-06,Delivered,UPI,Economy Shipping,0.0,1587.96
98808,87846,2025-05-07,2025-05-08,2025-05-11,Delivered,Credit Card,Express Shipping,0.15,5123.58
444999,40061,2025-11-06,2025-11-08,2025-11-10,Delivered,Credit Card,Standard Shipping,0.1,793.47
132377,18352,2025-10-12,2025-10-15,2025-10-18,Delivered,UPI,Express Shipping,0.0,1397.45
300154,89373,2025-07-27,,,Cancelled,Debit Card,Standard Shipping,0.0,2796.26
341441,98743,2023-06-25,2023-06-26,2023-06-29,Delivered,Wallet,Standard Shipping,0.1,360.88
223741,20407,2025-05-22,2025-05-25,2025-05-28,Delivered,Credit Card,Standard Shipping,0.0,1411.3
272728,80630,2024-04-12,2024-04-13,2024-04-16,Delivered,Debit Card,Standard Shipping,0.0,1214.69
91176,43292,2023-08-02,2023-08-03,2023-08-06,Delivered,Debit Card,Economy Shipping,0.0,1373.93
457027,29266,2023-02-11,2023-02-12,2023-02-15,Delivered,Credit Card,Standard Shipping,0.05,1954.82
69510,60841,2024-10-13,2024-10-15,2024-10-17,Delivered,Debit Card,Standard Shipping,0.1,3011.66
21040,94194,2025-01-13,2025-01-14,2025-01-17,Delivered,Debit Card,Standard Shipping,0.1,80.74
194542,72309,2023-06-25,2023-06-27,2023-06-29,Delivered,Credit Card,Standard Shipping,0.2,376.19
155778,89379,2025-07-24,2025-07-25,2025-07-28,Delivered,Credit Card,Standard Shipping,0.1,2088.5
495015,55007,2025-09-05,2025-09-07,2025-09-09,Delivered,Credit Card,Priority Overnight,0.0,6682.73
321940,56744,2025-11-29,2025-12-01,2025-12-04,Delivered,Debit Card,Standard Shipping,0.05,4493.83
157516,2445,2025-06-09,2025-06-10,2025-06-13,Delivered,Credit Card,Priority Overnight,0.0,5004.27
138774,58232,2025-07-07,2025-07-08,2025-07-12,Delivered,Debit Card,Priority Overnight,0.0,1937.79
89,71227,2025-02-17,2025-02-18,2025-02-23,Delivered,Wallet,Standard Shipping,0.05,1527.54
99302,58229,2025-06-19,2025-06-22,2025-06-25,Delivered,COD,Standard Shipping,0.05,2074.76
369054,56739,2024-09-04,2024-09-06,2024-09-08,Delivered,Wallet,Standard Shipping,0.2,2418.93
334832,96924,2025-12-07,2025-12-08,2025-12-11,Delivered,Net Banking,Standard Shipping,0.05,876.71
402641,18382,2022-12-13,2022-12-16,2022-12-20,Delivered,Debit Card,Priority Overnight,0.0,304.99
412320,24325,2024-08-18,2024-08-20,2024-08-22,Delivered,Wallet,Standard Shipping,0.0,668.6
124685,76847,2025-05-15,2025-05-18,2025-05-20,Delivered,Credit Card,Express Shipping,0.0,261.27
292502,61997,2024-02-07,2024-02-08,2024-02-11,Delivered,UPI,Standard Shipping,0.0,2716.39
341762,98339,2024-01-11,2024-01-12,2024-01-14,Delivered,Credit Card,Standard Shipping,0.05,2866.2
166310,73224,2024-05-05,2024-05-07,2024-05-09,Delivered,Credit Card,Standard Shipping,0.15,387.58
66982,44810,2025-12-22,2025-12-23,2025-12-26,Delivered,Credit Card,Standard Shipping,0.0,1103.96
185967,35608,2023-07-03,2023-07-04,2023-07-06,Delivered,UPI,Express Shipping,0.15,846.24
258598,95059,2025-03-25,2025-03-26,2025-03-28,Delivered,Debit Card,Standard Shipping,0.05,337.23
360765,31379,2024-07-01,2024-07-02,2024-07-05,Delivered,Credit Card,Standard Shipping,0.0,2581.34
215643,6430,2025-11-22,2025-11-23,2025-11-26,Delivered,Debit Card,Standard Shipping,0.0,1269.42
395720,41643,2025-07-13,2025-07-14,2025-07-16,Returned,COD,Standard Shipping,0.05,1299.89
214382,96557,2024-10-02,2024-10-05,2024-10-08,Delivered,UPI,Standard Shipping,0.15,1910.29
118897,71123,2025-11-20,2025-11-22,2025-11-25,Delivered,Net Banking,Standard Shipping,0.0,743.95
162648,66558,2025-11-02,2025-11-03,2025-11-06,Delivered,Debit Card,Express Shipping,0.15,1980.28
